transaction_id,store_id,product_id,customer_id,quantity,total_amount,transaction_date
1296,2,26,60,1,364.64,2023-06-21
1297,5,34,160,1,80.54,2023-03-14
1298,8,7,89,2,734.76,2024-05-31
1299,3,33,43,1,407.61,2024-09-19
1300,1,32,50,5,692.9,2023-11-06
1301,6,12,113,2,554.14,2023-06-12
1302,10,14,144,4,856.96,2024-10-07
1303,5,47,41,1,214.76,2024-12-08
1304,7,34,195,2,161.08,2023-10-29
1305,7,41,158,2,719.72,2024-09-09
1306,5,21,65,3,1386.57,2023-04-07
1307,4,13,8,5,563.2,2024-10-27
1308,7,48,195,1,378.66,2023-11-26
1309,3,5,25,3,341.4,2023-12-19
1310,7,3,26,3,926.37,2023-09-19
1311,5,33,188,1,407.61,2024-09-26
1312,8,38,199,5,1111.45,2023-08-27
1313,3,18,45,5,1566.65,2023-01-29
1314,7,23,129,1,377.04,2024-05-18
1315,8,39,43,3,815.52,2024-11-11
1316,9,48,118,1,378.66,2024-01-26
1317,5,12,94,3,831.21,2023-05-31
1318,2,30,100,2,811.72,2024-09-14
1319,4,37,188,2,258.66,2024-06-03
1320,1,16,78,5,2280.15,2023-01-11
1321,2,29,190,5,1820.3,2024-07-20
1322,2,17,178,3,587.04,2024-10-18
1323,7,35,153,3,1406.37,2023-03-11
1324,4,33,13,1,407.61,2024-06-13
1325,2,33,163,4,1630.44,2023-12-11
1326,5,31,3,1,238.82,2023-11-23
1327,7,47,73,1,214.76,2023-09-21
1328,5,28,81,5,714.95,2023-07-08
1329,5,8,131,1,14.08,2024-04-06
1330,9,34,176,3,241.62,2024-07-01
1331,8,24,38,2,246.02,2024-01-06
1332,2,44,136,2,950.96,2023-03-30
1333,7,25,9,4,1155.6,2024-12-01
1334,7,50,4,4,1993.92,2024-03-20
1335,5,35,127,1,468.79,2023-03-02
1336,4,1,170,3,499.05,2023-12-14
1337,6,12,164,5,1385.35,2023-05-29
1338,8,33,163,3,1222.83,2023-06-04
1339,5,10,42,3,124.5,2023-03-27
1340,10,12,63,5,1385.35,2024-08-08
1341,8,23,190,5,1885.2,2024-11-12
1342,6,35,43,4,1875.16,2024-04-11
1343,3,8,3,5,70.4,2024-01-07
1344,4,46,69,1,469.96,2024-09-22
1345,3,26,1,2,729.28,2024-02-01
1346,1,40,159,5,1739.05,2023-04-25
1347,3,10,154,1,41.5,2023-04-30
1348,1,38,163,3,666.87,2023-04-08
1349,3,26,54,4,1458.56,2024-02-21
1350,4,8,76,1,14.08,2024-11-30
1351,8,7,86,5,1836.9,2023-01-19
1352,7,38,184,1,222.29,2024-05-09
1353,7,18,149,5,1566.65,2023-03-11
1354,4,5,35,3,341.4,2024-12-28
1355,9,3,193,2,617.58,2023-12-02
1356,6,25,39,4,1155.6,2024-06-17
1357,7,22,25,5,627.25,2023-07-18
1358,4,37,27,2,258.66,2024-08-11
1359,3,33,175,5,2038.05,2024-09-24
1360,7,35,21,5,2343.95,2023-05-25
1361,6,27,93,1,230.11,2024-07-05
1362,5,27,11,1,230.11,2023-08-21
1363,1,20,145,1,294.69,2023-10-24
1364,10,25,199,2,577.8,2023-07-22
1365,6,7,77,4,1469.52,2024-03-10
1366,7,21,55,5,2310.95,2024-11-14
1367,6,34,17,4,322.16,2024-06-02
1368,4,18,119,5,1566.65,2024-05-09
1369,8,16,73,4,1824.12,2023-07-22
1370,6,11,165,3,135.3,2023-09-12
1371,8,16,70,2,912.06,2023-04-11
1372,5,11,172,5,225.5,2023-04-11
1373,2,13,67,3,337.92,2024-09-08
1374,3,46,62,3,1409.88,2023-08-08
1375,1,37,75,5,646.65,2024-08-01
1376,9,16,80,5,2280.15,2024-06-02
1377,4,36,73,5,2051.6,2024-11-24
1378,1,18,7,5,1566.65,2024-12-16
1379,5,50,156,4,1993.92,2023-07-17
1380,5,43,44,3,796.08,2023-02-11
1381,5,16,178,5,2280.15,2024-09-03
1382,9,23,9,2,754.08,2024-03-08
1383,8,34,24,4,322.16,2024-06-23
1384,5,33,20,3,1222.83,2023-01-26
1385,2,47,129,1,214.76,2024-05-03
1386,1,3,69,2,617.58,2024-01-01
1387,3,7,198,3,1102.14,2023-03-14
1388,5,19,60,2,235.7,2023-02-16
1389,5,36,159,3,1230.96,2023-07-22
1390,1,29,164,3,1092.18,2023-01-16
1391,7,27,149,4,920.44,2023-06-09
1392,10,32,71,3,415.74,2023-12-13
1393,10,13,93,4,450.56,2023-05-14
1394,7,11,177,5,225.5,2023-10-29
1395,6,50,162,2,996.96,2024-02-07
1396,6,16,40,1,456.03,2023-11-16
1397,4,45,191,4,459.12,2024-04-06
1398,10,33,8,3,1222.83,2024-12-24
1399,5,16,161,1,456.03,2023-04-02
1400,2,31,86,5,1194.1,2024-02-26
1401,7,40,61,4,1391.24,2024-05-31
1402,9,36,167,2,820.64,2024-03-27
1403,1,17,126,5,978.4,2023-04-28
1404,5,39,33,2,543.68,2023-12-21
1405,9,40,85,4,1391.24,2024-08-21
1406,5,45,72,4,459.12,2024-10-09
1407,10,29,183,5,1820.3,2024-10-12
1408,7,36,44,2,820.64,2023-03-22
1409,3,28,120,1,142.99,2023-09-09
1410,1,14,190,5,1071.2,2023-11-09
1411,4,16,164,1,456.03,2023-01-09
1412,10,46,142,5,2349.8,2024-09-29
1413,1,20,69,4,1178.76,2024-02-13
1414,1,11,197,2,90.2,2023-06-02
1415,6,1,43,1,166.35,2023-11-21
1416,7,47,6,2,429.52,2023-12-18
1417,7,31,150,2,477.64,2024-05-03
1418,3,28,16,5,714.95,2023-02-21
1419,5,12,53,1,277.07,2024-09-20
1420,5,27,45,1,230.11,2024-10-14
1421,8,45,43,3,344.34,2023-06-12
1422,5,19,45,2,235.7,2024-08-24
1423,1,27,120,3,690.33,2023-05-08
1424,3,38,159,3,666.87,2023-11-10
1425,4,33,188,4,1630.44,2024-05-12
1426,8,6,169,5,2448.8,2024-09-20
1427,10,21,102,2,924.38,2023-02-21
1428,8,46,71,4,1879.84,2024-12-11
1429,8,46,15,1,469.96,2024-01-09
1430,10,3,55,2,617.58,2024-09-26
1431,8,24,114,2,246.02,2024-01-24
1432,6,37,102,5,646.65,2024-04-18
1433,4,48,120,5,1893.3,2023-09-16
1434,10,47,9,3,644.28,2023-07-01
1435,5,2,5,4,1329.0,2023-08-04
1436,8,8,105,1,14.08,2024-07-29
1437,3,30,76,4,1623.44,2024-12-11
1438,4,18,162,5,1566.65,2024-03-05
1439,2,13,198,3,337.92,2024-07-01
1440,7,3,104,3,926.37,2024-07-20
1441,1,10,108,4,166.0,2023-12-03
1442,5,45,152,2,229.56,2023-07-11
1443,10,9,101,1,45.54,2024-08-06
1444,10,26,136,4,1458.56,2024-08-27
1445,4,23,188,1,377.04,2023-08-20
1446,10,20,167,1,294.69,2024-05-26
1447,2,44,141,5,2377.4,2023-12-07
1448,9,39,140,3,815.52,2024-06-15
1449,8,28,40,2,285.98,2023-02-04
1450,4,31,132,4,955.28,2024-06-24
1451,2,2,62,4,1329.0,2023-12-29
1452,7,7,141,2,734.76,2023-04-01
1453,3,16,3,1,456.03,2023-08-13
1454,7,15,193,2,473.54,2024-01-24
1455,7,41,185,1,359.86,2024-07-30
1456,7,8,51,4,56.32,2023-07-26
1457,9,2,139,4,1329.0,2023-09-12
1458,1,6,135,1,489.76,2024-04-22
1459,1,20,189,5,1473.45,2023-03-16
1460,1,29,137,3,1092.18,2024-09-14
1461,5,37,200,1,129.33,2023-08-25
1462,4,50,66,3,1495.44,2024-07-07
1463,4,38,2,4,889.16,2024-08-02
1464,2,36,56,4,1641.28,2024-12-29
1465,5,21,113,1,462.19,2024-05-26
1466,10,20,14,2,589.38,2023-11-21
1467,2,20,171,4,1178.76,2024-01-24
1468,8,43,38,5,1326.8,2024-02-01
1469,3,18,67,2,626.66,2023-11-25
1470,4,9,196,4,182.16,2023-10-29
1471,8,22,119,3,376.35,2024-09-01
1472,3,41,37,5,1799.3,2023-12-08
1473,1,2,53,4,1329.0,2023-04-21
1474,10,10,96,4,166.0,2023-04-24
1475,5,41,161,5,1799.3,2023-10-18
1476,3,37,192,5,646.65,2024-09-07
1477,8,7,38,1,367.38,2024-03-26
1478,8,11,94,1,45.1,2023-09-16
1479,1,44,141,5,2377.4,2023-03-19
1480,4,10,172,3,124.5,2023-12-08
1481,1,9,32,4,182.16,2024-07-02
1482,9,30,85,4,1623.44,2024-05-11
1483,3,8,134,5,70.4,2024-10-06
1484,8,9,169,2,91.08,2023-08-31
1485,7,9,94,1,45.54,2023-10-15
1486,5,37,88,2,258.66,2024-12-18
1487,10,10,92,2,83.0,2023-06-05
1488,10,42,187,5,1250.75,2023-03-23
1489,8,14,157,5,1071.2,2024-06-28
1490,5,50,81,5,2492.4,2024-09-05
1491,2,26,128,1,364.64,2024-08-14
1492,5,50,130,2,996.96,2024-11-26
1493,9,17,22,4,782.72,2023-04-11
1494,6,1,185,2,332.7,2024-10-26
1495,4,36,40,2,820.64,2024-11-14
1496,6,43,137,5,1326.8,2024-12-12
1497,8,43,194,3,796.08,2024-04-20
1498,6,11,28,2,90.2,2024-10-25
1499,8,38,121,1,222.29,2024-06-18
1500,2,24,91,4,492.04,2023-12-16
1501,7,25,156,1,288.9,2024-08-25
1502,3,4,90,4,1437.84,2024-01-06
1503,2,6,157,3,1469.28,2023-09-28
1504,4,27,91,2,460.22,2024-07-30
1505,8,40,85,5,1739.05,2024-08-04
1506,6,43,134,5,1326.8,2024-04-24
1507,6,39,194,3,815.52,2024-02-07
1508,4,45,6,5,573.9,2023-12-15
1509,10,5,172,5,569.0,2024-10-29
1510,10,48,175,3,1135.98,2024-08-22
1511,9,8,63,4,56.32,2024-01-15
1512,5,38,21,4,889.16,2024-08-25
1513,3,45,191,3,344.34,2023-08-09
1514,4,43,186,2,530.72,2024-09-08
1515,4,12,65,1,277.07,2023-04-01
1516,5,49,71,1,158.22,2023-10-29
1517,4,39,158,3,815.52,2023-04-13
1518,2,19,18,2,235.7,2024-04-07
1519,8,14,176,1,214.24,2024-08-08
1520,8,10,76,5,207.5,2024-12-27
1521,5,10,142,5,207.5,2024-12-04
1522,8,45,45,4,459.12,2024-08-25
1523,7,31,153,4,955.28,2024-07-19
1524,2,2,113,5,1661.25,2023-05-19
1525,2,4,140,3,1078.38,2023-01-20
1526,10,16,55,4,1824.12,2024-09-24
1527,7,34,75,5,402.7,2023-06-02
1528,3,37,8,3,387.99,2024-09-14
1529,1,19,168,5,589.25,2023-12-06
1530,1,23,96,3,1131.12,2023-11-12
1531,8,50,188,4,1993.92,2024-02-26
1532,3,13,197,4,450.56,2023-06-26
1533,9,12,178,1,277.07,2024-07-08
1534,2,7,166,5,1836.9,2023-07-14
1535,10,44,63,4,1901.92,2024-08-07
1536,2,16,37,4,1824.12,2023-01-08
1537,3,13,120,5,563.2,2024-10-16
1538,9,45,20,5,573.9,2023-05-27
1539,6,21,39,3,1386.57,2023-12-23
1540,10,1,4,1,166.35,2023-04-01
1541,4,31,152,3,716.46,2023-08-03
1542,3,35,23,5,2343.95,2023-06-27
1543,3,37,15,5,646.65,2023-07-19
1544,4,35,198,4,1875.16,2023-04-17
1545,10,9,188,5,227.7,2023-12-19
1546,3,17,42,1,195.68,2024-02-02
1547,2,11,12,5,225.5,2023-10-27
1548,10,28,115,4,571.96,2024-11-13
1549,7,48,24,1,378.66,2023-11-17
1550,10,17,157,1,195.68,2023-10-01
1551,2,44,170,3,1426.44,2024-10-18
1552,8,46,142,2,939.92,2023-12-11
1553,2,19,109,1,117.85,2024-11-04
1554,3,45,184,2,229.56,2023-10-18
1555,3,19,198,2,235.7,2023-11-01
1556,10,18,141,4,1253.32,2023-03-30
1557,7,28,133,2,285.98,2023-07-18
1558,3,35,19,5,2343.95,2023-09-23
1559,8,12,86,2,554.14,2024-11-06
1560,1,3,58,4,1235.16,2024-09-15
1561,8,15,31,3,710.31,2024-01-14
1562,4,34,171,2,161.08,2024-01-07
1563,8,38,164,2,444.58,2024-07-21
1564,3,18,194,1,313.33,2023-01-24
1565,6,32,123,2,277.16,2023-09-08
1566,7,3,150,4,1235.16,2024-09-08
1567,6,6,129,3,1469.28,2023-09-29
1568,7,19,140,4,471.4,2024-11-07
1569,4,35,107,5,2343.95,2023-09-11
1570,2,7,166,1,367.38,2023-08-03
1571,3,43,87,1,265.36,2024-10-08
1572,3,26,175,4,1458.56,2023-10-26
1573,1,24,42,4,492.04,2024-11-27
1574,3,28,158,4,571.96,2024-03-18
1575,2,1,53,4,665.4,2023-03-05
1576,4,38,70,1,222.29,2023-08-29
1577,9,41,42,2,719.72,2023-10-15
1578,1,30,139,2,811.72,2023-06-25
1579,5,43,144,5,1326.8,2023-07-16
1580,6,38,108,2,444.58,2024-07-14
1581,9,46,95,5,2349.8,2024-02-20
1582,6,9,5,4,182.16,2023-04-10
1583,2,50,118,2,996.96,2024-03-19
1584,7,19,75,3,353.55,2024-09-16
1585,7,44,138,2,950.96,2023-05-06
1586,2,8,113,1,14.08,2023-01-16
1587,9,50,94,2,996.96,2023-09-04
1588,4,25,136,4,1155.6,2023-08-06
1589,6,36,135,2,820.64,2023-11-16
1590,5,13,22,4,450.56,2023-11-26
1591,9,46,10,3,1409.88,2023-09-22
1592,5,3,106,2,617.58,2024-02-20
1593,7,4,158,1,359.46,2024-11-28
1594,4,19,28,2,235.7,2024-06-15
1595,10,31,89,4,955.28,2023-08-23
1596,4,7,81,3,1102.14,2023-06-25
1597,6,48,99,2,757.32,2023-04-04
1598,5,12,110,4,1108.28,2023-09-03
1599,4,18,12,4,1253.32,2023-11-21
1600,8,38,25,2,444.58,2024-03-08
1601,6,44,155,4,1901.92,2024-05-23
1602,4,26,24,1,364.64,2023-04-19
1603,2,14,152,3,642.72,2023-11-13
1604,4,28,191,2,285.98,2024-03-25
1605,3,46,163,4,1879.84,2023-03-31
1606,7,7,9,5,1836.9,2023-09-03
1607,9,5,109,1,113.8,2023-01-23
1608,7,11,3,3,135.3,2024-02-05
1609,9,26,136,1,364.64,2023-12-26
1610,9,14,161,5,1071.2,2024-07-14
1611,10,11,31,1,45.1,2024-04-28
1612,3,33,27,5,2038.05,2023-12-20
1613,2,18,188,3,939.99,2024-08-13
1614,4,19,45,3,353.55,2023-02-02
1615,5,14,51,2,428.48,2023-01-08
1616,1,50,149,1,498.48,2024-12-25
1617,9,50,109,1,498.48,2024-06-14
1618,6,49,36,3,474.66,2023-07-01
1619,9,47,124,5,1073.8,2023-09-22
1620,3,40,28,1,347.81,2024-10-13
1621,8,27,153,3,690.33,2023-10-13
1622,7,14,131,1,214.24,2023-12-24
1623,1,14,22,3,642.72,2024-07-08
1624,9,50,65,4,1993.92,2023-01-24
1625,5,31,61,1,238.82,2023-10-23
1626,3,47,104,4,859.04,2024-01-25
1627,10,4,161,5,1797.3,2024-08-13
1628,4,26,108,1,364.64,2023-05-04
1629,5,4,178,2,718.92,2023-08-13
1630,10,40,162,4,1391.24,2023-02-18
1631,6,17,96,4,782.72,2023-12-08
1632,2,11,138,4,180.4,2024-09-19
1633,9,35,178,1,468.79,2023-10-24
1634,1,41,30,4,1439.44,2024-02-12
1635,3,36,71,4,1641.28,2024-02-12
1636,10,45,85,1,114.78,2023-06-19
1637,10,10,189,1,41.5,2023-11-12
1638,2,49,175,2,316.44,2023-01-04
1639,9,21,13,4,1848.76,2024-07-07
1640,6,1,88,1,166.35,2023-09-08
1641,5,9,77,2,91.08,2023-02-23
1642,3,28,146,2,285.98,2023-10-28
1643,10,49,112,2,316.44,2024-11-14
1644,8,22,156,1,125.45,2024-12-14
1645,4,41,164,2,719.72,2024-01-02
1646,9,8,54,5,70.4,2024-12-18
1647,10,16,120,1,456.03,2024-07-05
1648,10,43,90,2,530.72,2024-02-19
1649,7,37,111,1,129.33,2023-01-02
1650,8,35,159,2,937.58,2024-02-14
1651,8,8,97,2,28.16,2024-10-26
1652,8,34,112,2,161.08,2024-02-20
1653,9,14,104,1,214.24,2023-06-29
1654,2,37,122,2,258.66,2024-05-22
1655,4,40,67,5,1739.05,2023-01-10
1656,6,30,98,5,2029.3,2023-06-09
1657,2,28,27,4,571.96,2024-04-26
1658,9,24,50,4,492.04,2024-01-15
1659,1,3,199,4,1235.16,2024-06-08
1660,10,27,32,4,920.44,2023-02-24
1661,2,27,164,1,230.11,2023-02-01
1662,1,46,136,5,2349.8,2024-04-12
1663,8,18,58,1,313.33,2023-01-31
1664,1,35,86,1,468.79,2024-02-17
1665,5,47,52,1,214.76,2024-03-16
1666,5,26,133,5,1823.2,2023-09-02
1667,10,5,165,2,227.6,2024-12-22
1668,8,8,15,1,14.08,2023-05-08
1669,2,37,27,2,258.66,2023-09-28
1670,10,19,164,1,117.85,2024-07-23
1671,6,5,135,5,569.0,2024-11-19
1672,7,12,135,3,831.21,2023-08-27
1673,3,37,77,1,129.33,2023-11-11
1674,2,41,155,5,1799.3,2024-05-26
1675,10,19,129,5,589.25,2023-08-13
1676,10,33,174,3,1222.83,2023-08-10
1677,5,42,128,1,250.15,2024-07-03
1678,1,21,77,2,924.38,2023-06-18
1679,8,25,71,5,1444.5,2024-11-22
1680,10,30,159,4,1623.44,2023-12-23
1681,8,49,84,4,632.88,2024-11-15
1682,4,36,185,1,410.32,2023-04-12
1683,1,41,158,5,1799.3,2024-01-19
1684,7,45,79,4,459.12,2024-02-09
1685,3,46,151,5,2349.8,2023-09-27
1686,3,16,144,3,1368.09,2024-02-12
1687,3,22,26,4,501.8,2023-10-27
1688,8,43,20,5,1326.8,2023-06-24
1689,5,1,1,1,166.35,2023-12-18
1690,5,16,163,5,2280.15,2024-04-16
1691,9,3,60,4,1235.16,2023-10-26
1692,8,45,196,5,573.9,2024-09-04
1693,2,49,200,4,632.88,2023-09-27
1694,4,10,83,5,207.5,2024-05-05
1695,3,16,72,1,456.03,2024-06-18
1696,3,48,149,2,757.32,2024-10-15
1697,9,9,199,4,182.16,2024-02-13
1698,6,33,66,4,1630.44,2023-10-29
1699,3,33,102,4,1630.44,2023-06-24
1700,5,47,170,1,214.76,2023-02-23
1701,7,47,73,1,214.76,2024-06-01
1702,9,24,48,5,615.05,2023-06-27
1703,5,46,144,3,1409.88,2024-01-19
1704,2,14,123,3,642.72,2023-08-08
1705,5,21,166,1,462.19,2024-05-18
1706,2,16,121,4,1824.12,2024-04-27
1707,1,18,162,1,313.33,2024-04-08
1708,6,21,57,2,924.38,2023-07-24
1709,10,40,67,3,1043.43,2024-03-07
1710,1,20,32,1,294.69,2024-05-15
1711,8,31,3,3,716.46,2023-07-11
1712,1,8,115,1,14.08,2024-02-14
1713,4,21,104,5,2310.95,2023-04-05
1714,2,7,94,2,734.76,2024-06-20
1715,5,8,87,5,70.4,2024-02-03
1716,4,39,127,3,815.52,2024-10-11
1717,5,45,159,3,344.34,2023-07-30
1718,6,48,43,3,1135.98,2023-12-29
1719,8,38,98,3,666.87,2023-06-24
1720,9,47,100,5,1073.8,2024-02-15
1721,9,30,116,5,2029.3,2023-10-05
1722,8,28,126,3,428.97,2024-06-13
1723,8,24,19,1,123.01,2024-12-10
1724,5,18,102,3,939.99,2023-04-15
1725,9,5,169,5,569.0,2024-05-21
1726,9,13,72,2,225.28,2024-12-30
1727,6,46,165,1,469.96,2024-02-14
1728,10,40,184,3,1043.43,2024-12-23
1729,1,43,165,5,1326.8,2023-02-12
1730,5,42,154,5,1250.75,2024-04-25
1731,5,23,72,4,1508.16,2023-08-28
1732,10,40,137,3,1043.43,2024-09-04
1733,2,28,83,2,285.98,2023-04-23
1734,6,28,188,4,571.96,2023-05-21
1735,4,37,40,2,258.66,2023-06-17
1736,10,25,170,5,1444.5,2023-11-17
1737,6,10,158,3,124.5,2024-04-23
1738,7,15,149,2,473.54,2024-09-10
1739,7,12,196,2,554.14,2023-12-22
1740,8,11,4,1,45.1,2023-04-04
1741,6,26,157,5,1823.2,2023-06-17
1742,3,34,51,5,402.7,2023-02-09
1743,10,30,11,1,405.86,2024-12-07
1744,3,12,75,4,1108.28,2023-04-11
1745,8,9,40,1,45.54,2023-11-21
1746,7,49,9,1,158.22,2023-11-09
1747,2,18,117,5,1566.65,2024-04-23
1748,1,27,47,1,230.11,2023-11-07
1749,8,10,179,5,207.5,2024-06-17
1750,10,22,72,2,250.9,2024-11-08
1751,6,14,29,3,642.72,2024-06-18
1752,9,37,58,3,387.99,2024-06-04
1753,8,50,121,3,1495.44,2023-04-19
1754,9,1,86,3,499.05,2023-11-05
1755,8,28,48,1,142.99,2024-02-12
1756,4,5,192,3,341.4,2023-06-18
1757,1,37,93,4,517.32,2024-03-12
1758,2,43,52,4,1061.44,2024-06-27
1759,6,4,39,5,1797.3,2023-04-27
1760,9,9,129,2,91.08,2024-08-29
1761,9,40,189,3,1043.43,2024-05-12
1762,6,3,104,5,1543.95,2023-05-12
1763,10,44,86,2,950.96,2024-10-08
1764,5,18,101,4,1253.32,2023-07-24
1765,1,39,91,2,543.68,2024-01-18
1766,1,12,133,5,1385.35,2024-05-23
1767,2,50,37,1,498.48,2023-06-07
1768,10,2,95,4,1329.0,2023-06-30
1769,9,28,191,2,285.98,2023-02-02
1770,4,15,138,5,1183.85,2024-07-11
1771,5,49,56,5,791.1,2024-11-09
1772,7,1,17,1,166.35,2023-06-04
1773,5,27,25,5,1150.55,2023-03-06
1774,7,23,138,2,754.08,2024-05-05
1775,5,37,179,2,258.66,2024-10-02
1776,8,50,163,1,498.48,2024-09-25
1777,4,14,126,4,856.96,2023-11-07
1778,5,24,3,2,246.02,2024-03-21
1779,8,6,171,3,1469.28,2024-01-16
1780,4,41,53,4,1439.44,2023-09-20
1781,8,4,12,4,1437.84,2024-07-27
1782,10,21,15,4,1848.76,2024-12-19
1783,6,42,140,2,500.3,2023-03-08
1784,2,48,24,1,378.66,2023-11-12
1785,6,38,92,2,444.58,2023-10-22
1786,6,50,198,5,2492.4,2023-02-26
1787,4,18,168,3,939.99,2024-04-21
1788,7,12,68,2,554.14,2024-07-20
1789,2,11,117,3,135.3,2023-08-02
1790,2,38,173,4,889.16,2024-01-19
1791,3,30,166,3,1217.58,2023-07-07
1792,6,22,37,3,376.35,2024-09-11
1793,1,17,19,4,782.72,2023-07-04
1794,4,24,70,5,615.05,2023-04-10
1795,4,6,86,1,489.76,2023-09-03
1796,6,39,189,3,815.52,2023-09-28
1797,5,10,42,3,124.5,2024-10-03
1798,4,19,9,5,589.25,2024-06-03
1799,5,12,35,2,554.14,2024-01-01
1800,1,44,89,1,475.48,2023-06-27
1801,8,50,18,5,2492.4,2024-02-24
1802,4,9,122,2,91.08,2023-02-04
1803,3,18,113,2,626.66,2023-11-13
1804,8,1,86,5,831.75,2023-08-31
1805,6,14,54,3,642.72,2023-09-30
1806,9,48,97,2,757.32,2023-03-25
1807,9,25,79,3,866.7,2023-08-17
1808,6,3,156,5,1543.95,2023-10-29
1809,2,23,38,4,1508.16,2023-03-22
1810,5,36,189,5,2051.6,2023-06-19
1811,9,34,93,5,402.7,2023-06-09
1812,3,2,95,4,1329.0,2023-04-10
1813,7,29,64,3,1092.18,2024-01-09
1814,10,36,137,2,820.64,2023-01-10
1815,4,11,200,3,135.3,2024-07-20
1816,8,7,36,2,734.76,2024-03-08
1817,8,44,79,1,475.48,2024-09-30
1818,4,30,36,1,405.86,2023-01-30
1819,7,22,191,2,250.9,2023-05-18
1820,2,12,189,1,277.07,2023-02-14
1821,8,11,115,1,45.1,2023-07-12
1822,7,40,32,1,347.81,2023-04-01
1823,3,18,154,2,626.66,2024-08-05
1824,1,26,56,1,364.64,2024-01-10
1825,6,9,156,3,136.62,2023-06-29
1826,1,4,10,1,359.46,2024-12-11
1827,2,31,106,3,716.46,2024-03-27
1828,4,28,105,2,285.98,2024-12-05
1829,8,45,67,2,229.56,2023-11-23
1830,10,42,109,4,1000.6,2023-09-29
1831,1,49,62,1,158.22,2023-10-18
1832,9,3,18,1,308.79,2023-08-17
1833,9,1,153,4,665.4,2023-10-29
1834,6,28,68,5,714.95,2024-04-24
1835,10,27,41,2,460.22,2024-01-14
1836,6,46,5,4,1879.84,2024-11-21
1837,4,2,27,4,1329.0,2024-01-02
1838,2,46,184,4,1879.84,2024-09-29
1839,8,7,170,2,734.76,2024-08-02
1840,2,1,60,4,665.4,2023-07-16
1841,10,14,192,4,856.96,2023-03-14
1842,9,21,36,3,1386.57,2024-01-25
1843,9,20,109,1,294.69,2023-12-09
1844,10,46,23,4,1879.84,2024-12-24
1845,3,10,187,3,124.5,2024-02-29
1846,7,50,80,3,1495.44,2024-12-24
1847,2,2,191,3,996.75,2023-03-17
1848,8,4,182,2,718.92,2024-12-17
1849,2,50,22,4,1993.92,2024-03-21
1850,8,21,179,3,1386.57,2023-10-26
1851,7,5,109,2,227.6,2023-01-11
1852,10,6,73,5,2448.8,2024-11-14
1853,1,12,195,4,1108.28,2023-02-14
1854,7,47,163,2,429.52,2024-11-19
1855,7,10,99,1,41.5,2023-09-17
1856,8,22,167,2,250.9,2024-02-13
1857,6,25,178,2,577.8,2024-10-25
1858,10,22,50,3,376.35,2023-08-01
1859,5,41,113,3,1079.58,2024-05-07
1860,2,41,114,2,719.72,2024-12-18
1861,1,33,67,5,2038.05,2024-10-03
1862,3,28,137,5,714.95,2024-10-18
1863,2,39,160,3,815.52,2024-08-04
1864,6,5,199,3,341.4,2024-05-23
1865,5,14,75,3,642.72,2023-05-29
1866,9,43,84,5,1326.8,2023-11-24
1867,10,27,158,3,690.33,2024-01-05
1868,4,3,150,2,617.58,2023-01-27
1869,8,26,61,2,729.28,2024-09-20
1870,6,50,146,3,1495.44,2023-01-24
1871,9,1,179,2,332.7,2024-05-09
1872,10,24,26,5,615.05,2024-12-30
1873,5,37,58,1,129.33,2024-12-15
1874,6,22,29,3,376.35,2023-08-26
1875,5,31,65,4,955.28,2024-08-31
1876,8,38,133,4,889.16,2024-02-12
1877,3,7,81,1,367.38,2024-10-25
1878,8,12,80,2,554.14,2023-06-21
1879,6,17,102,5,978.4,2023-06-27
1880,9,28,16,4,571.96,2024-04-15
1881,4,7,139,5,1836.9,2024-11-17
1882,5,41,151,5,1799.3,2024-04-17
1883,4,22,142,5,627.25,2023-02-16
1884,6,34,112,2,161.08,2024-02-04
1885,3,43,145,4,1061.44,2023-03-25
1886,2,21,73,3,1386.57,2023-10-07
1887,9,43,38,2,530.72,2023-02-17
1888,10,3,122,4,1235.16,2023-06-19
1889,4,16,20,2,912.06,2024-04-05
1890,5,25,41,1,288.9,2023-06-07
1891,1,8,102,1,14.08,2023-12-26
1892,10,49,19,3,474.66,2023-04-18
1893,3,2,121,2,664.5,2024-02-22
1894,2,9,152,1,45.54,2023-12-18
1895,4,10,171,2,83.0,2023-01-29
1896,6,46,15,2,939.92,2023-04-20
1897,10,44,79,3,1426.44,2023-07-31
1898,6,48,1,5,1893.3,2023-01-17
1899,2,1,36,3,499.05,2024-07-08
1900,5,35,26,4,1875.16,2023-05-24
1901,3,10,56,1,41.5,2024-03-30
1902,6,16,111,1,456.03,2024-06-09
1903,9,7,1,1,367.38,2023-10-08
1904,8,20,68,4,1178.76,2024-05-31
1905,7,31,18,5,1194.1,2024-04-01
1906,6,10,155,5,207.5,2023-03-20
1907,7,37,121,5,646.65,2023-10-29
1908,10,1,132,1,166.35,2024-09-20
1909,9,31,64,2,477.64,2024-04-26
1910,7,38,154,4,889.16,2023-04-15
1911,7,12,49,3,831.21,2024-01-22
1912,8,1,35,3,499.05,2023-01-20
1913,9,43,179,4,1061.44,2024-10-02
1914,2,10,184,2,83.0,2024-03-26
1915,6,45,42,4,459.12,2023-07-24
1916,10,37,43,3,387.99,2024-01-11
1917,5,43,83,4,1061.44,2023-09-06
1918,7,28,66,3,428.97,2023-08-06
1919,6,22,4,1,125.45,2023-08-13
1920,5,45,12,5,573.9,2023-01-10
1921,10,41,73,1,359.86,2024-05-16
